STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,"1. Kiến thức giáo dục đại cương (General Knowledge)",,,
,,Toán (Mathematics),,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và thống kê,4,MT1003(KN) MT1007(KN),
,,Probability and Statistics,,,
,,Khoa học tự nhiên (Science),,,
5,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
6,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
7,PH1007,Thí nghiệm vật lý,1,,
,,General Physics Labs,,,
,,Toán và KH tự nhiên khác (Other Mathematics and Science),,,
8,EE1007,Vật lý bán dẫn,4,,
,,Semiconductor Physics,,,
9,MT1009,Phương pháp tính,3,MT1003(KN) MT1007(KN),
,,Numerical Methods,,,
,,Kinh tế- Chính trị- Xã hội- Luật (Economics - Politics - Sociology - Law),,,
10,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,
11,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
12,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
13,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
14,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
15,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
,,Giáo dục chung khác (Other Knowledge),,,
,,Nhập môn (Introduction to Engineering),,,
16,EE1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Electrical and Electronics Engineering,,,
,,Nhóm Quản lý (chọn 3 tín chỉ trong các học phần sau),,,
,,Elective Courses - Management for Engineers (Select 3 credits in the group of courses below),,,
17.1,IM1013,Kinh tế học đại cương,3,,
,,Economics,,,
17.2,IM1023,Quản lý sản xuất cho kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
17.3,IM1025,Quản lý dự án cho kỹ sư,3,,
,,Project Management for Engineers,,,
17.4,IM1027,Kinh tế kỹ thuật,3,,
,,Engineering Economics,,,
17.5,IM3001,Quản trị kinh doanh cho kỹ sư,3,,
,,Business Administration for Engineers,,,
,,Con người và môi trường (Humans and Environment),,,
18,EN1003,Con người và môi trường,3,,
,,Humans and the Environment,,,
,,Ngoại ngữ (Foreign Language),,,
19,LA1003,Anh văn 1,2,,
,,English 1,,,
20,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
21,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
22,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,"2. Kiến thức giáo dục chuyên nghiệp (Professional Knowledge)",,,
,,Cơ sở ngành 1 (Core 1),,,
1,EE2017,Cơ sở kỹ thuật điện,3,EE2033(KN),
,,Fundamentals of Power Engineering,,,
2,EE2019,Cơ sở điều khiển tự động,3,EE2033(KN),
,,Fundamentals of Control Systems,,,
3,EE2021,Cơ sở điện tử công suất,3,EE2033(KN),
,,Fundamental of Power Electronics,,,
4,EE2051,Thực tập điện 2,1,,
,,Electrical Workshop 2,,,
,,Cơ sở ngành 2 (Core 2),,,
5,EE2005,Tín hiệu và hệ thống,3,EE2033(KN),
,,Signals and Systems,,,
6,EE2015,Xử lý số tín hiệu,3,EE2005(KN),
,,Digital Signal Processing,,,
7,EE2047,Truyền số liệu và mạng,3,EE1009(KN) EE2005(KN),
,,Data Communications and Networking,,,
8,EE2049,Thực tập điện tử 2,1,,
,,Electronic Workshop 2,,,
,,Cơ sở ngành (Core),,,
9,EE1009,Kỹ thuật số,3,EE1007(KN) EE2033(SH),
,,Digital Designs,,,
10,EE2003,Trường điện từ,3,EE2033(KN) MT1005(KN),
,,Electromagnetic Field,,,
11,EE2009,Hệ thống máy tính và ngôn ngữ lập trình,3,MT1009(KN),
,,Computer Systems and Programming Languages,,,
12,EE2023,Thực tập điện tử 1,1,EE2033(KN),
,,Electronic Workshop 1,,,
13,EE2025,Thực tập điện 1,1,EE2033(KN),
,,Electrical Workshop 1,,,
14,EE2033,Giải tích mạch,3,MT1005(KN),
,,Electric Circuit Analysis,,,
15,EE2035,Mạch điện tử,3,EE1007(KN) EE2033(KN),
,,Electronic Circuits,,,
16,EE2039,Vi xử lý,3,EE1009(KN),
,,Microprocessor,,,
17,EE2053,Đồ án 1 (Kỹ thuật điện & KT Điện tử- Viễn thông),1,,
,,Project 1,,,
,,Chuyên ngành 1 (Speciality 1),,,
18,EE3001,Hệ thống cung cấp điện,3,EE2017(KN) EE3013(SH),
,,Power Delivery System,,,
19,EE3009,Máy điện,3,EE2003(KN) EE2017(KN),
,,Electric Machinery,,,
20,EE3013,Giải tích hệ thống điện,3,EE2033(KN) MT1009(KN),
,,Power System Analysis,,,
21,EE3027,Nhà máy điện và trạm biến áp,3,EE2017(KN) EE3013(KN),
,,Electric Power Plants and Substations,,,
22,EE3097,Kỹ thuật an toàn điện,3,EE2033(KN),
,,Electrical Safety Engineering,,,
,,Nhóm tự chọn A (chọn 9 tín chỉ trong các học phần sau),,,
,,Elective Courses - Group A (Select 9 credits in the group of courses below),,,
23,EE3087,Bảo vệ rơle trong hệ thống điện,3,EE3013(KN),
,,Power System Protection,,,
24,EE3089,Kỹ thuật cao áp,3,EE3013(KN),
,,High Voltage Engineering,,,
25,EE3091,Vật liệu kỹ thuật điện,3,EE2003(KN),
,,Electrical Engineering Materials,,,
26,EE3093,Vận hành và điều khiển hệ thống điện,3,EE3013(KN),
,,Power System Operation and Control,,,
27,EE3095,Ổn định hệ thống điện,3,EE3013(KN),
,,Power System Stability,,,
28,EE3099,Kỹ thuật chiếu sáng,3,EE2017(KN),
,,Lighting Technology,,,
29,EE3101,Kỹ thuật tiết kiệm và sử dụng hiệu quả điện năng,3,EE2021(KN) EE3001(KN),
,,Energy Efficiency Technique,,,
30,EE3131,Hệ thống năng lượng xanh,3,EE2017(KN) EE2021(KN),
,,Green Power and Energy System,,,
31,EE3133,Thiết bị điện trong phân phối điện,3,EE2033(KN),
,,Electrical Distribution Equipment,,,
32,EE3135,Kỹ thuật nhiệt lạnh,3,EE2017(KN) PH1003(KN),
,,Heat and Refrigeration Engineering,,,
33,EE3139,Cảm biến và đo lường,3,EE2017(KN),
,,Sensors and Instrumentation,,,
34,EE3143,Điều khiển và ứng dụng các bộ biến đổi công suất,3,EE2021(KN),
,,Control and Applications of Power Electronic Converters,,,
35,EE3145,Kỹ thuật ra quyết định,3,EE3001(KN) EE3013(KN),
,,Techniques for Engineering Decisions,,,
36,EE3171,IoT trong công nghiệp và dân dụng,3,EE2017(KN) EE2039(KN),
,,IoT in Industrial and Civil Engineering,,,
37,EE3179,Truyền động điện,3,EE2021(KN) EE3009(KN),
,,Electric Drives,,,
,,Chuyên ngành 2 (Speciality 2),,,
38,EE3003,Thiết kế hệ thống nhúng,3,EE2039(KN),
,,Embedded System Design,,,
39,EE3011,Mạch điện tử thông tin,3,EE2035(TQ),
,,Electronics Circuits for Communications,,,
40,EE3015,Kỹ thuật hệ thống viễn thông,3,EE2005(KN),
,,Communication Systems Engineering,,,
41,EE3025,Kỹ thuật siêu cao tần,3,EE2003(KN) EE2035(TQ),
,,Microwave Engineering,,,
42,EE3165,Thiết kế vi mạch,3,EE1007(KN) EE2035(KN),
,,IC Design,,,
,,Nhóm tự chọn B (chọn 6 tín chỉ trong các học phần sau),,,
,,Elective Courses - Group B (Select 6 credits in the group of courses below),,,
43,EE3031,Lập trình hệ thống nhúng,3,EE3003(KN),
,,Embedded System Programming,,,
